id,product_name,product_sku,pack_size,pack_unit,servings_per_pack,dose_per_serving,dose_unit,price_eur,price_per_serving,form,is_vegan,is_organic,allergens,product_url,is_verified,is_recommended,popularity_score,quality_tags,ingredients,created_at,brand_name,brand_slug,brand_country,brand_website,brand_price_tier,brand_specialization,brand_quality_certifications,supplement_name,supplement_category,default_dosage,default_unit,timing_constraint,protocol_phase,impact_score,priority_score,necessity_tier,evidence_level,hallmarks_addressed,synergies,blockers,cycling_required,cycling_protocol,cost_per_day_eur,form_quality,short_description,bioavailability,potency,reviews,origin,lab_tests,purity,value,impact_score_big8,category,serving_size,servings_per_container,price,currency,dosage_per_serving,quality_purity,quality_bioavailability,quality_dosage,quality_synergy,quality_research,quality_form,quality_value,quality_transparency,timing,is_gluten_free,country_of_origin,amazon_asin,amazon_url,amazon_image,amazon_name,match_score
051ff768-5ae7-46c2-9333-e2b70aa6ffb7,Magnesium Bisglycinate 270 Tabs,,270.0,tablets,270.0,250.0,mg,14.99,0.06,tablet,Ja,Nein,,,Ja,Nein,0.0,,magnesium,2026-01-28T20:53:14.126646+00:00,Bulk,bulk,UK,bulk.com,budget,sport; basics; budget,GMP,Magnesium,Mineralien,400,mg,bedtime,0.0,5.0,50.0,optimizer,moderat,energy;muscle;sleep;stress,potassium;taurine;vit_b6;vit_b_complex;vit_d3;zinc,calcium;iron,Nein,,,7.2,"Anti-Stress-Mineral für Schlaf, Muskeln & Energie",7.7,8.1,7.6,8.0,8.0,8.5,9.0,8.01,,,,,,,,,,,,,,,,,,B0G3QPRPXZ,https://www.amazon.de/dp/B0G3QPRPXZ,https://m.media-amazon.com/images/I/619pRVSI29L._AC_UL320_.jpg,Bulk Magnesium 3-in-1 Complex | 900 mg High Absorption | Triple Strength Magnesium Preparation with ,0.61
771f5842-036d-4a4c-999b-6294f1f41a3b,N-Acetyl Cysteine 600mg 180 Caps,,180.0,capsules,180.0,600.0,mg,14.99,0.08,capsule,Nein,Nein,,,Ja,Nein,0.0,GMP; budget,nac,2026-01-28T23:17:08.325773+00:00,Bulk,bulk,UK,bulk.com,budget,sport; basics; budget,GMP,NAC,antioxidant,600 mg,mg,any,0.0,8.0,50.0,essential,strong,detox;glutathione;immune;longevity,alpha_lipoic;glycine;quercetin;selenium;vit_c,nitroglycerin,Nein,,,7.5,Glutathion-Booster für Entgiftung & Immunabwehr,8.0,8.2,7.8,8.0,8.0,8.5,9.0,8.12,,,,,,,,,,,,,,,,,,B0C795JFPW,https://www.amazon.de/dp/B0C795JFPW,https://m.media-amazon.com/images/I/61C2ng1Uq4L._AC_UL320_.jpg,N-Acetyl-L-Cystein 600 mg; with Zinc; in Vegetable Capsules - 180 Capsules,0.57
076c064c-65ef-4d17-9293-00906b29b62d,Omega 3 Fish Oil 1000mg 270 Softgels,,270.0,softgels,270.0,300.0,mg EPA+DHA,16.99,0.06,softgel,Nein,Nein,,,Ja,Nein,0.0,,omega_3,2026-01-28T20:53:14.282705+00:00,Bulk,bulk,UK,bulk.com,budget,sport; basics; budget,GMP,Omega-3,Fettsäuren,1000,mg,with_fats,0.0,5.0,50.0,optimizer,moderat,brain;heart;inflammation;longevity,coq10;curcumin;phospholipids;vit_d3;vit_e,high_dose_vit_e,Nein,,,8.0,"Essentielle Fettsäuren für Gehirn, Herz & Entzündungen",8.5,8.3,7.4,8.0,8.0,8.5,8.9,8.2,,,,,,,,,,,,,,,,,,B00IZD3FZ6,https://www.amazon.de/dp/B00IZD3FZ6,https://m.media-amazon.com/images/I/61BEOv209XL._AC_UL320_.jpg,"BULK POWDERS Omega 3 Fish Oil Softgels, 1000 mg, Pack of 270",0.92
2cfe0beb-701c-456c-97c5-2f389aea2de2,Taurine Powder 500g,,500.0,g,250.0,2.0,g,12.99,0.05,powder,Nein,Nein,,,Ja,Nein,0.0,GMP; budget,taurine,2026-01-28T23:14:31.945751+00:00,Bulk,bulk,UK,bulk.com,budget,sport; basics; budget,GMP,Taurin,Schlaf,2,g,bedtime,0.0,6.8,70.0,specialist,moderat,general,caffeine;magnesium;zinc,,Nein,,0.08,7.7,"Aminosäure für Herz, Augen & Energie",8.2,7.8,8.1,8.0,8.0,8.5,9.1,8.17,,,,,,,,,,,,,,,,,,B00HF61IKS,https://www.amazon.de/dp/B00HF61IKS,https://m.media-amazon.com/images/I/613XNgYRZaL._AC_UL320_.jpg,"BULK POWDERS L-Arginine, 500 g",0.93
f4f210a6-8371-4cad-aae5-c6f1628edd94,Turmeric Curcumin 500mg 180 Caps,,180.0,capsules,180.0,500.0,mg,17.99,0.1,capsule,Nein,Nein,,,Ja,Nein,0.0,GMP; budget,curcumin,2026-01-28T23:17:08.386394+00:00,Bulk,bulk,UK,bulk.com,budget,sport; basics; budget,GMP,Curcumin,Antioxidantien,500,mg,with_fats,0.0,5.0,50.0,optimizer,moderat,brain;inflammation;longevity,boswellia;omega_3;piperine;quercetin;resveratrol,iron,Nein,,,7.5,Goldenes Antioxidans gegen Entzündungen & für Gehirn,8.0,8.3,7.4,8.0,8.0,8.5,8.9,8.08,,,,,,,,,,,,,,,,,,B08GKWN7ZK,https://www.amazon.de/dp/B08GKWN7ZK,https://m.media-amazon.com/images/I/71O0ZUSUbAL._AC_UL320_.jpg,Kurkuma Curcumin 1440 mg mit schwarzem Pfeffer und Ingwer I 120 Vegane Kurkuma-Kapseln Hochfest (2 M,0.31
5bd0c3e2-ef1b-4587-8dc7-2473f800291c,Vitamin C Powder 500g,,500.0,g,500.0,1.0,g,14.99,0.03,powder,Nein,Nein,,,Ja,Nein,0.0,GMP; budget; best-value,vit_c,2026-01-28T23:14:32.011458+00:00,Bulk,bulk,UK,bulk.com,budget,sport; basics; budget,GMP,Vitamin C,Vitamine,1000,mg,any,0.0,5.0,50.0,optimizer,moderat,collagen;energy;immune;skin,collagen;iron;quercetin;vit_e;zinc,copper_high_dose,Nein,,,7.7,Immunklassiker & Kollagen-Booster,8.2,7.8,8.3,8.0,8.0,8.5,9.0,8.19,,,,,,,,,,,,,,,,,,B00SP32YR6,https://www.amazon.de/dp/B00SP32YR6,https://m.media-amazon.com/images/I/61K0Lv6zb9L._AC_UL320_.jpg,"Bulk Vitamin C Powder, 1000 mg, High Dose, 500 g",1.01
a8f708c7-1a6f-4b5a-bedf-3f4ab10fe773,Vitamin D3 5000 IU 360 Tabs,,360.0,tablets,360.0,5000.0,IE,12.99,0.04,tablet,Nein,Nein,,,Ja,Nein,0.0,,vit_d3,2026-01-28T20:53:14.205793+00:00,Bulk,bulk,UK,bulk.com,budget,sport; basics; budget,GMP,Vitamin D3,Vitamine,2000,IU,with_fats,0.0,5.0,50.0,optimizer,moderat,bone;immune;longevity;mood,calcium;magnesium;omega_3;vit_k2;zinc,,Nein,,,7.2,"Sonnenvitamin für Immunsystem, Knochen & Stimmung",7.7,8.1,8.1,8.0,8.0,8.5,9.1,8.09,,,,,,,,,,,,,,,,,,B0DZWFBZ67,https://www.amazon.de/dp/B0DZWFBZ67,https://m.media-amazon.com/images/I/71Ghpb3xfZL._AC_UL320_.jpg,Vitamin D3 K2 5000 IU High Dose - 365 Tablets - Premium 99.7+% All-Trans K2-MK7 - Produced in German,0.35
8c369323-d45d-48b4-980d-e750e539b033,Centrum 50+,,60.0,Stück,60.0,1.0,Portion,22.99,0.38,tablet,Nein,Nein,,,Ja,Nein,0.0,lab-verified,multivitamin_complex,2026-01-29T23:47:30.267766+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.31,,,,baseline;energy;general;immune,coq10;omega_3;probiotics,timing_dependent,,,,7.5,Basisversorgung mit allen wichtigen Mikronährstoffen,8.0,7.5,8.5,9.0,9.5,8.5,8.0,8.31,,,,,,,,,,,,,,,,,,B00IQ8XHJO,https://www.amazon.de/dp/B00IQ8XHJO,https://m.media-amazon.com/images/I/71kv-vQhuoL._AC_UL320_.jpg,"Centrum For Men 50 +, 60 Pieces",0.92
fb5ffa8d-75c1-4128-9b41-ad98585367c8,Centrum Beauty,,30.0,Stück,30.0,1.0,Portion,14.99,0.5,gummy,Ja,Nein,,,Ja,Nein,0.0,lab-verified,multivitamin_complex,2026-01-29T23:47:30.568285+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.31,,,,baseline;energy;general;immune,coq10;omega_3;probiotics,timing_dependent,,,,7.5,Basisversorgung mit allen wichtigen Mikronährstoffen,8.0,7.5,8.5,9.0,9.5,8.5,8.0,8.31,,,,,,,,,,,,,,,,,,B00E6D65YW,https://www.amazon.de/dp/B00E6D65YW,https://m.media-amazon.com/images/I/71C835HC13L._AC_UL320_.jpg,Centrum For You Tablets Pack of 60,0.86
be5f7214-7128-4781-a754-8b90232f4897,Centrum Energie,,30.0,Stück,30.0,1.0,Portion,16.99,0.57,tablet,Ja,Nein,,,Ja,Nein,0.0,lab-verified,multivitamin_complex,2026-01-29T23:47:30.512168+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.31,,,,baseline;energy;general;immune,coq10;omega_3;probiotics,timing_dependent,,,,7.5,Basisversorgung mit allen wichtigen Mikronährstoffen,8.0,7.5,8.5,9.0,9.5,8.5,8.0,8.31,,,,,,,,,,,,,,,,,,B00IQ8XHJO,https://www.amazon.de/dp/B00IQ8XHJO,https://m.media-amazon.com/images/I/71kv-vQhuoL._AC_UL320_.jpg,"Centrum For Men 50 +, 60 Pieces",0.92
001699a7-aa07-4ddc-8b2f-35a9aa6031f0,Centrum Frau,,60.0,Stück,60.0,1.0,Portion,21.99,0.37,tablet,Nein,Nein,,,Ja,Nein,0.0,lab-verified,multivitamin_complex,2026-01-29T23:47:30.3309+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.31,,,,baseline;energy;general;immune,coq10;omega_3;probiotics,timing_dependent,,,,7.5,Basisversorgung mit allen wichtigen Mikronährstoffen,8.0,7.5,8.5,9.0,9.5,8.5,8.0,8.31,,,,,,,,,,,,,,,,,,B00E6D65YW,https://www.amazon.de/dp/B00E6D65YW,https://m.media-amazon.com/images/I/71C835HC13L._AC_UL320_.jpg,Centrum For You Tablets Pack of 60,0.88
10ae22f2-8374-43b8-b2da-5ec648ac7876,Centrum Für Sie & Ihn,,60.0,Stück,60.0,1.0,Portion,19.99,0.33,tablet,Nein,Nein,,,Ja,Nein,0.0,lab-verified,multivitamin_complex,2026-01-29T23:47:30.200657+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.31,,,,baseline;energy;general;immune,coq10;omega_3;probiotics,timing_dependent,,,,7.5,Basisversorgung mit allen wichtigen Mikronährstoffen,8.0,7.5,8.5,9.0,9.5,8.5,8.0,8.31,,,,,,,,,,,,,,,,,,B00E6D65YW,https://www.amazon.de/dp/B00E6D65YW,https://m.media-amazon.com/images/I/71C835HC13L._AC_UL320_.jpg,Centrum For You Tablets Pack of 60,0.91
afb1086b-6d2f-420a-abdf-54d3ca494005,Centrum Generation 50+ Multi,,100.0,Stück,100.0,1.0,Portion,24.99,0.25,tablet,Nein,Nein,,,Ja,Nein,0.0,lab-verified,vit_d3;selenium;zinc;vit_b_complex;vit_c,2026-01-29T23:47:30.629029+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,Vitamin D3,Vitamine,2000,IU,with_fats,0.0,5.0,50.0,optimizer,moderat,bone;brain;collagen;energy;hormone;immune;longevity;metabolism;mood;nerve;skin;testosterone;thyroid,calcium;collagen;copper;iodine;iron;magnesium;nac;omega_3,calcium;copper;copper_high_dose;iron,Nein,,,7.5,"Sonnenvitamin für Immunsystem, Knochen & Stimmung",8.0,7.5,8.5,9.0,9.5,8.5,8.0,8.31,,,,,,,,,,,,,,,,,,B00IQ8XHJO,https://www.amazon.de/dp/B00IQ8XHJO,https://m.media-amazon.com/images/I/71kv-vQhuoL._AC_UL320_.jpg,"Centrum For Men 50 +, 60 Pieces",0.94
21198026-9702-44ab-83fa-589b858313e2,Centrum Immun,,30.0,Stück,30.0,1.0,Portion,15.99,0.53,tablet,Ja,Nein,,,Ja,Nein,0.0,lab-verified,multivitamin_complex,2026-01-29T23:47:30.452845+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.31,,,,baseline;energy;general;immune,coq10;omega_3;probiotics,timing_dependent,,,,7.5,Basisversorgung mit allen wichtigen Mikronährstoffen,8.0,7.5,8.5,9.0,9.5,8.5,8.0,8.31,,,,,,,,,,,,,,,,,,,,,,0.0
1e85686c-675c-41c1-ac1f-319b5a691fe9,Centrum Junior,,30.0,Stück,30.0,1.0,Portion,12.99,0.43,gummy,Ja,Nein,,,Ja,Nein,0.0,lab-verified,multivitamin_complex,2026-01-29T23:47:30.700086+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.31,,,,baseline;energy;general;immune,coq10;omega_3;probiotics,timing_dependent,,,,7.5,Basisversorgung mit allen wichtigen Mikronährstoffen,8.0,7.5,8.5,9.0,9.5,8.5,8.0,8.31,,,,,,,,,,,,,,,,,,B00E6D65YW,https://www.amazon.de/dp/B00E6D65YW,https://m.media-amazon.com/images/I/71C835HC13L._AC_UL320_.jpg,Centrum For You Tablets Pack of 60,0.82
a257386b-5aab-4142-8966-4cb7805537c4,Centrum Mann,,60.0,Stück,60.0,1.0,Portion,21.99,0.37,tablet,Nein,Nein,,,Ja,Nein,0.0,lab-verified,multivitamin_complex,2026-01-29T23:47:30.39399+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.31,,,,baseline;energy;general;immune,coq10;omega_3;probiotics,timing_dependent,,,,7.5,Basisversorgung mit allen wichtigen Mikronährstoffen,8.0,7.5,8.5,9.0,9.5,8.5,8.0,8.31,,,,,,,,,,,,,,,,,,B00IQ8XHJO,https://www.amazon.de/dp/B00IQ8XHJO,https://m.media-amazon.com/images/I/71kv-vQhuoL._AC_UL320_.jpg,"Centrum For Men 50 +, 60 Pieces",0.87
de3bedd2-3a59-4447-97e5-df22bd79f71e,Centrum Omega 3,,60.0,Stück,60.0,1.0,Portion,17.99,0.3,softgel,Nein,Nein,,,Ja,Nein,0.0,lab-verified,omega_3,2026-01-29T23:47:30.759928+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,Omega-3,Fettsäuren,1000,mg,with_fats,0.0,5.0,50.0,optimizer,moderat,brain;heart;inflammation;longevity,coq10;curcumin;phospholipids;vit_d3;vit_e,high_dose_vit_e,Nein,,,8.0,"Essentielle Fettsäuren für Gehirn, Herz & Entzündungen",8.5,7.5,8.5,9.0,9.5,8.5,8.0,8.44,,,,,,,,,,,,,,,,,,B00IQ8XHJO,https://www.amazon.de/dp/B00IQ8XHJO,https://m.media-amazon.com/images/I/71kv-vQhuoL._AC_UL320_.jpg,"Centrum For Men 50 +, 60 Pieces",0.92
053ed95c-ce86-46d1-870a-115efb26ed9a,Für Ihn 50+ 60 Tabletten,,60.0,Stück,60.0,1.0,Portion,29.99,0.5,tablet,Nein,Nein,,,Ja,Nein,0.0,made-in-de; lab-tested; clinical-dose; lab-verified,total_nutrients;lycopene;selenium,2026-01-29T23:47:30.076298+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.0,,,,immune;longevity;thyroid,iodine;nac;vit_e;zinc,,,,,7.5,"Unterstützt Immunsystem, Langlebigkeit, thyroid",7.5,9.0,8.5,9.0,9.5,8.5,6.5,8.25,,,,,,,,,,,,,,,,,,B00IQ8XHJO,https://www.amazon.de/dp/B00IQ8XHJO,https://m.media-amazon.com/images/I/71kv-vQhuoL._AC_UL320_.jpg,"Centrum For Men 50 +, 60 Pieces",0.91
0ac9e0e8-c292-4b92-abf2-2d01058cbf17,Für Sie 50+ 60 Tabletten,,60.0,Stück,60.0,1.0,Portion,29.99,0.5,tablet,Nein,Nein,,,Ja,Nein,0.0,made-in-de; lab-tested; clinical-dose; lab-verified,total_nutrients;calcium;vitamin_d,2026-01-29T23:47:30.139828+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.0,,,,general,magnesium;vit_d3;vit_k2,iron;magnesium;zinc,,,,7.5,Unterstützt general,7.5,9.0,8.5,9.0,9.5,8.5,6.5,8.25,,,,,,,,,,,,,,,,,,B00IQ8XHJO,https://www.amazon.de/dp/B00IQ8XHJO,https://m.media-amazon.com/images/I/71kv-vQhuoL._AC_UL320_.jpg,"Centrum For Men 50 +, 60 Pieces",0.91
f6a1dbfc-d1ce-4a0a-a585-6eaa8e024e21,Generation 50+ 180 Tabletten,,180.0,Stück,180.0,1.0,Portion,59.42,0.33,tablet,Nein,Nein,,,Ja,Nein,0.0,made-in-de; lab-tested; clinical-dose; lab-verified,total_nutrients,2026-01-29T23:47:29.8814+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.0,,,,general,,,,,,7.5,Unterstützt general,7.5,9.0,8.8,9.0,9.5,8.5,6.5,8.29,,,,,,,,,,,,,,,,,,B013G5QGVM,https://www.amazon.de/dp/B013G5QGVM,https://m.media-amazon.com/images/I/71EB-khD7rL._AC_UL320_.jpg,Centrum For Men 50 + Tablets 30 Pack,0.87
6cfdb637-d691-494e-8f11-b32323790cfe,Von A bis Zink 180 Tabletten,,180.0,Stück,180.0,1.0,Portion,49.99,0.28,tablet,Nein,Nein,,,Ja,Nein,0.0,made-in-de; lab-tested; clinical-dose; lab-verified,total_nutrients,2026-01-29T23:47:30.016675+00:00,Centrum,centrum,US,centrum.de,mid,multivitamin; classic; pharmacy,GMP; pharma-grade,,,,,,,8.0,,,,general,,,,,,7.5,Unterstützt general,7.5,9.0,8.6,9.0,9.5,8.5,7.5,8.39,,,,,,,,,,,,,,,,,,B07N7FLX5P,https://www.amazon.de/dp/B07N7FLX5P,https://m.media-amazon.com/images/I/51o7P7Rd4ML._AC_UL320_.jpg,"Centrum From A to Zinc Tablets, Pack of 30 Tablets",0.86
17163a27-7d7e-4f72-8bca-1e047e322845,Acetyl-L-Carnitine 500mg 120 Kapseln,,120.0,capsules,120.0,500.0,mg,19.99,0.17,capsule,Nein,Nein,,,Ja,Nein,0.0,acetyl; gehirn-gaengig; research-grade,carnitine,2026-01-28T23:08:41.307145+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,,,,,,,7.5,,,,general,alpha_lipoic;coq10;omega_3,,,,,8.5,Fetttransporter für Energie & Herzgesundheit,8.5,8.2,7.9,7.0,9.0,9.0,8.8,8.36,,,,,,,,,,,,,,,,,,B0C7DG7P71,https://www.amazon.de/dp/B0C7DG7P71,https://m.media-amazon.com/images/I/71iwZLdvzJL._AC_UL320_.jpg,Acetyl-L-Carnitine 1000 mg in Vegetable Capsules with Thiamine,0.61
0b2bc2c8-c051-4423-80cb-0e30c8fd9ee4,Alpha-Lipoic Acid 600mg 180 Vcaps,,180.0,capsules,180.0,600.0,mg,29.99,0.17,capsule,Nein,Nein,,,Ja,Nein,0.0,GMP; antioxidant,alpha_lipoic,2026-01-28T23:16:05.562211+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,Alpha Liponsäure,antioxidant,250 mg,mg,any,0.0,7.5,50.0,optimizer,strong,blood_sugar;longevity;nerve,acetyl_carnitine;chromium;coq10;nac,,Nein,,,8.5,Universal-Antioxidans für Blutzucker & Nerven,8.5,8.2,7.7,7.0,9.0,9.0,8.3,8.28,,,,,,,,,,,,,,,,,,B09BZHNQB7,https://www.amazon.de/dp/B09BZHNQB7,https://m.media-amazon.com/images/I/71ABJZz7sQL._AC_UL320_.jpg,"Doctor's BEST Alpha-Lipoic Acid (Alpha Lipoic Acid), 300 mg, 180 Vegan Capsules, High Dosage, Labora",0.76
4cf209f9-7022-4c36-9b28-071107210123,Ashwagandha KSM-66 125mg 60 Vcaps,,60.0,capsules,60.0,125.0,mg,14.99,0.25,capsule,Nein,Nein,,,Ja,Nein,0.0,GMP; ksm-66,ashwagandha;omega_3,2026-01-28T23:17:46.063899+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,Ashwagandha,Adaptogene,600,mg,any,0.0,5.0,50.0,optimizer,moderat,brain;cortisol;heart;inflammation;longevity;sleep;stress;testosterone,coq10;curcumin;l_theanine;magnesium;phospholipids;rhodiola;vit_b_complex;vit_d3,high_dose_vit_e,Nein,,,8.5,"Adaptogen gegen Stress, für Schlaf & Testosteron",8.5,8.7,8.5,7.0,9.0,9.0,9.0,8.53,,,,,,,,,,,,,,,,,,B0BS15B2TL,https://www.amazon.de/dp/B0BS15B2TL,https://m.media-amazon.com/images/I/61HHdEXR0hL._AC_UL320_.jpg,"Doctor's Best, Ashwagandha with Sensoril®, 60 vegane Kapseln, 250mg Ashwagandha-Extrakt je Dosis, Gl",0.63
fd8b8740-f72b-4426-b8e9-48cfd4b8e10c,Berberin 500mg,,60.0,capsules,60.0,500.0,mg,17.5,0.29,capsule,Ja,Nein,,,Nein,Ja,0.0,,alpha_lipoic,2026-01-28T14:32:59.902255+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,,,,,,,8.3,,,,blood_sugar;longevity;nerve,acetyl_carnitine;chromium;coq10;nac,,,,,8.5,Universal-Antioxidans für Blutzucker & Nerven,8.5,8.2,8.4,7.0,9.0,9.0,8.9,8.44,,,,,,,,,,,,,,,,,,B0C7DCKG8H,https://www.amazon.de/dp/B0C7DCKG8H,https://m.media-amazon.com/images/I/71s6nZQjjCL._AC_UL320_.jpg,BERBERIN HCL 500 mg in Vegetable Capsules with Chrome,0.42
93092fd6-35be-4602-827e-6cf38ea96899,Berberine 500mg 90 Vcaps,,90.0,capsules,90.0,500.0,mg,19.99,0.22,capsule,Nein,Nein,,,Ja,Nein,0.0,GMP; blutzucker,alpha_lipoic,2026-01-28T23:14:00.566508+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,,,,,,,8.3,,,,blood_sugar;longevity;nerve,acetyl_carnitine;chromium;coq10;nac,,,,,8.5,Universal-Antioxidans für Blutzucker & Nerven,8.5,8.2,8.4,7.0,9.0,9.0,8.8,8.43,,,,,,,,,,,,,,,,,,B09C1XV3P3,https://www.amazon.de/dp/B09C1XV3P3,https://m.media-amazon.com/images/I/616kZMmGjnL._AC_UL320_.jpg,"Doctor's BEST Bromelain 3,000 GDU, 500 mg, 90 Vegan Capsules, Laboratory Tested, Enzymes, Gluten Fre",0.69
0f82ffc2-2912-4c77-8caf-e8f175d25806,Bergamot Extract,,30.0,capsules,30.0,500.0,mg,19.99,0.67,capsule,Ja,Nein,,,Nein,Nein,0.0,,coq10;niacin,2026-01-28T14:32:57.9319+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,Citrus Bergamot,TRT-Support,1000,mg,any,1.0,8.5,88.0,essential,stark,cholesterol;energy;heart;longevity;mitochondria;skin,alpha_lipoic;magnesium;omega_3;pqq;vit_e,,Nein,,0.7,8.5,"Mitochondrien-Power für Herz, Energie & Anti-Aging",8.5,8.7,8.5,7.0,9.0,9.0,8.8,8.5,,,,,,,,,,,,,,,,,,,,,,0.0
35d1b241-c6cb-41ef-9fa7-1858c33f6916,Citrus Bergamot 500mg 90 Kapseln,,90.0,capsules,90.0,500.0,mg,29.99,0.33,capsule,Nein,Nein,,,Ja,Nein,0.0,bergamonte; cholesterin; research-grade,coq10;niacin,2026-01-28T23:08:41.107921+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,Citrus Bergamot,TRT-Support,1000,mg,any,1.0,8.5,88.0,essential,stark,cholesterol;energy;heart;longevity;mitochondria;skin,alpha_lipoic;magnesium;omega_3;pqq;vit_e,,Nein,,0.7,8.5,"Mitochondrien-Power für Herz, Energie & Anti-Aging",8.5,8.7,7.8,7.0,9.0,9.0,8.3,8.35,,,,,,,,,,,,,,,,,,B0DP792GNT,https://www.amazon.de/dp/B0DP792GNT,https://m.media-amazon.com/images/I/51Kmq5By0zL._AC_UL320_.jpg,"Jarrow Formulas Citrus Bergamot, 500 mg for Heart and Vascular Health, 60 Capsules",0.49
df2c1ba9-9c5f-45e5-aced-11e5a8adeb1d,Curcumin Phytosome 500mg,,120.0,capsules,120.0,500.0,mg,32.99,0.27,capsule,Ja,Nein,,,Ja,Nein,0.0,,curcumin,2026-01-28T20:53:08.995296+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,Curcumin,Antioxidantien,500,mg,with_fats,0.0,5.0,50.0,optimizer,moderat,brain;inflammation;longevity,boswellia;omega_3;piperine;quercetin;resveratrol,iron,Nein,,,8.5,Goldenes Antioxidans gegen Entzündungen & für Gehirn,8.5,8.7,8.1,7.0,9.0,9.0,8.1,8.36,,,,,,,,,,,,,,,,,,B09KCHD2NK,https://www.amazon.de/dp/B09KCHD2NK,https://m.media-amazon.com/images/I/71eSurry63L._AC_UL320_.jpg,"Doctor's BEST Curcumine Phytosome with Meriva, 500 mg, 60 Vegan Capsules, Laboratory Tested, Gluten ",0.72
4f86dfd4-6092-4da7-a1f1-1a7944de8cb5,Glycine Powder 300g,,300.0,g,100.0,3.0,g,14.99,0.15,powder,Nein,Nein,,,Ja,Nein,0.0,GMP; schlaf,collagen;magnesium,2026-01-28T23:17:46.009212+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,Glycin,Schlaf,3,g,bedtime,0.0,7.2,78.0,optimizer,stark,energy;gut;joint;muscle;skin;sleep;stress,copper;hyaluronic_acid;msm;potassium;taurine;vit_b6;vit_b_complex;vit_c,calcium;iron,Nein,,0.1,8.7,"Strukturprotein für Haut, Gelenke & Darmgesundheit",8.7,8.5,7.8,7.0,9.0,9.0,9.0,8.46,,,,,,,,,,,,,,,,,,B01BDPMSPK,https://www.amazon.de/dp/B01BDPMSPK,https://m.media-amazon.com/images/I/71PNBF4Qc7L._AC_UL320_.jpg,"Amino Acids Glycine Powder 100% Pure Amino Acid Powder, 1 x 1 kg",0.43
def8e197-3f5b-49d8-8e74-525369b2a200,High Absorption CoQ10 100mg 120 Softgels,,120.0,softgels,120.0,100.0,mg,24.99,0.21,softgel,Nein,Nein,,,Ja,Nein,0.0,GMP; bioperine,coq10,2026-01-28T23:14:00.393025+00:00,Doctor's Best,doctors-best,US,drbvitamins.com,mid,research; quality; value,GMP; research-grade,,,,,,,8.6,,,,energy;heart;longevity;mitochondria,alpha_lipoic;magnesium;omega_3;pqq;vit_e,,,,,9.0,"Mitochondrien-Power für Herz, Energie & Anti-Aging",9.0,8.7,8.6,7.0,9.0,9.0,8.5,8.6,,,,,,,,,,,,,,,,,,B006I74JQU,https://www.amazon.de/dp/B006I74JQU,https://m.media-amazon.com/images/I/71-VCAQ0abL._AC_UL320_.jpg,"High Absorption CoQ10, with BioPerine, 100 mg, 60 Softgels - Doctor's Best",1.07
